SEB2013031720130105B20000010002005190013ブラックステアマウンテン　　　　　　00310308000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　720000000000000000タウネン　　　　00       00001004046         0000000000000000000000000000000000000000000000000000ARNAUD                              0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013031120130228C70000020010000000000HITCHENS                            00310008000000バロン　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　600000000000000000ドワイヤ　　　　00       00004000000214      0000000000000000000000000000000000000000000000000000UNITED COLOR                        0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013052620130120G00000080032007190006グロリアスデイズ　　　　　　　　　　00310506000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ホワイト　　　　00       00001001337         0000000000000000000000000000000000000000000000000000DAN EXCEL                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013052620130202G00000090052007190008ヘレンスピリット　　　　　　　　　　00310106000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　585000000000000000パートン　　　　00       00004001477         0000000000000000000000000000000000000000000000000000PURE CHAMPION                       0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+004000000000000000000
SEB2013052620130317G00000070022007190006グロリアスデイズ　　　　　　　　　　00310506000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ホワイト　　　　00       00003001212         0000000000000000000000000000000000000000000000000000AMBITIOUS DRAGON                    0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+006000000000000000000
SEB2013052620130407G00000080062007190008ヘレンスピリット　　　　　　　　　　00310106000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　560000000000000000ドゥルー　　　　00       00009001352         0000000000000000000000000000000000000000000000000000PACKING WHIZ                        0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+007000000000000000000
SEB2013051620130428G00000080010000000000AMBITIOUS DRAGON                    00310007000000ミラード000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000パートン　　　　00       00006000000         0000000000000000000000000000000000000000000000000000MILITARY ATTACK                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013051620130428G00000080020000000000CALIFORNIA MEMORY                   00310007000000クルーズ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000チャドウ　　　　00       00002000000134      0000000000000000000000000000000000000000000000000000MILITARY ATTACK                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013051620130428G00000080032007102951エイシンフラッシュ　　　　　　　　　00110406201055藤原英昭318033平井　克彦　　　　　　　　　　　　　　　　　　　　　　　　　　　赤，黒縦縞，黒袖　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000デムーロ　　　　00481-01100303002024H        0000000000000000000000000000000000000000000000000000MILITARY ATTACK                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+003000000000000000000
SEB2013051620130428G00000080040000000000MILITARY ATTACK                     00310005000000ムーア　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ベリー　　　　　00       00001002021         0000000000000000000000000000000000000000000000000000CALIFORNIA MEMORY                   0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013051620130428G00000080052004190007サムザップ　　　　　　　　　　　　　00310309000000ファウン000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000プレブル　　　　00       00007000000         0000000000000000000000000000000000000000000000000000MILITARY ATTACK                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013051620130428G00000080060000000000IRIAN                               00310007000000ムーア　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ドゥルー　　　　00       00009000000         0000000000000000000000000000000000000000000000000000MILITARY ATTACK                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013051620130428G00000080070000000000TREASURE BEACH                      00110005000000デコック000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000オドノヒ　　　　00       00011000000         0000000000000000000000000000000000000000000000000000MILITARY ATTACK                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013051620130428G00000080080000000000ZAIDAN                              00310005000000クルーズ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000フォーリ　　　　00       00012000000         0000000000000000000000000000000000000000000000000000MILITARY ATTACK                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013051620130428G00000080090000000000AKEED MOFEED                        00110004000000ギブソン000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ホワイト　　　　00       00005000000         0000000000000000000000000000000000000000000000000000MILITARY ATTACK                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013051620130428G00000080100000000000ASHKIYR                             00110004000000ムーア　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000マーウィ　　　　00       00013000000         0000000000000000000000000000000000000000000000000000MILITARY ATTACK                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013051620130428G00000080110000000000CRACKERJACK                         00310004000000クルーズ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000スボリッ　　　　00       00014000000         0000000000000000000000000000000000000000000000000000MILITARY ATTACK                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013051620130428G00000080120000000000WRATH OF FIRE                       00310006000000クルーズ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000アングラ　　　　00       00010000000         0000000000000000000000000000000000000000000000000000MILITARY ATTACK                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013051620130428G00000080130000000000SAJJHAA                             00210006000000ビン・ス000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　555000000000000000デソウサ　　　　00       00004000000         0000000000000000000000000000000000000000000000000000MILITARY ATTACK                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013051620130428G00000080140000000000IGUGU                               00210006000000デコック000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　555000000000000000デルペシ　　　　00       00008000000         0000000000000000000000000000000000000000000000000000MILITARY ATTACK                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013053020130505G00000080012007190006グロリアスデイズ　　　　　　　　　　00310506000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ホワイト　　　　00477 99900004001337         0000000000000000000000000000000000000000000000000000DAN EXCEL                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+003000000000000000000
SEB2013053020130505G00000080092007190008ヘレンスピリット　　　　　　　　　　00310106000000　　　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000チャドウ　　　　00489 99900002001334A        0000000000000000000000000000000000000000000000000000DAN EXCEL                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+000000000000000000000
SEB2013053020130519M00000090010000000000BEL SPRINTER                        00310006000000ウォーレ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ボウマン　　　　00       000020000003        0000000000000000000000000000000000000000002007190004ラッキーナイン　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013053020130519M00000090022007190004ラッキーナイン　　　　　　　　　　　00310306000000ファウン000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000プレブル　　　　00       00001001087         0000000000000000000000000000000000000000000000000000BEL SPRINTER                        0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013053020130519M00000090030000000000SUPER EASY                          00110005000000フリード000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000モレイラ　　　　00       00003000000         0000000000000000000000000000000000000000002007190004ラッキーナイン　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013053020130519M00000090040000000000BALMONT MAST                        00310005000000ライナム000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ムルタ　　　　　00       00004000000         0000000000000000000000000000000000000000002007190004ラッキーナイン　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013053020130519M00000090050000000000DUX SCHOLAR                         00110005000000ワトソン000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ウルバエ　　　　00       00009000000         0000000000000000000000000000000000000000002007190004ラッキーナイン　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013053020130519M00000090060000000000KAVANAGH                            00310006000000デコック000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000スコフィ　　　　00       00005000000         0000000000000000000000000000000000000000002007190004ラッキーナイン　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013053020130519M00000090070000000000MR BIG                              00310005000000フリード000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ブラウン　　　　00       00008000000         0000000000000000000000000000000000000000002007190004ラッキーナイン　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013053020130519M00000090082007105543ダッシャーゴーゴー　　　　　　　　　00110306200438安田隆行601006芦田　信　　　　　　　　　　　　　　　　　　　　　　　　　　　　青，赤菱山形，白袖　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000リスポリ　　　　00535-001010100011135        0000000000000000000000000000000000000000002007190004ラッキーナイン　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+026000000000000000000
SEB2013053020130519M00000090090000000000GOAL KEEPER                         00310005000000キーザー000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ビーズリ　　　　00       00007000000         0000000000000000000000000000000000000000002007190004ラッキーナイン　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013053020130519M00000090100000000000EMERALD HILL                        00310005000000オハラ　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ヴェレン　　　　00       40000000000         0000000000000000000000000000000000000009992007190004ラッキーナイン　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　9999000000000000000000
SEB2013053020130519M00000090110000000000SPEEDY CAT                          00310005000000タン　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ヌネス　　　　　00       00006000000         0000000000000000000000000000000000000000002007190004ラッキーナイン　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000010010000000000CATCALL                             00310004000000ソゴーブ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000000000000ベルトラ　　　　00       00003000000K        0000000000000000000000000000000000000000000000000000MIRZA                               0000000000DIBAJJ                              0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000010020000000000VICTORY LAUREL                      00110003000000カウエル000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　575000000000000000スペンサ　　　　00       00008000000 12      0000000000000000000000000000000000000000000000000000MIRZA                               0000000000DIBAJJ                              0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000010030000000000MIRZA                               00310006000000ゲスト　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　565000000000000000ビュイッ　　　　00       00001110584         0000000000000000000000000000000000000000000000000000DIBAJJ                              0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　-000000000000000000000
SEB2013092620130915A80000010040000000000CASPIAN PRINCE                      00310004000000オニール000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　565000000000000000ギュイヨ　　　　00       00007000000 34      0000000000000000000000000000000000000000000000000000MIRZA                               0000000000DIBAJJ                              0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000010052007103524ブラーニーストーン　　　　　　　　　00310706201071池江泰寿151006吉田　和子　　　　　　　　　　　　　　　　　　　　　　　　　　　黄，黒縦縞，赤袖黄一本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　565000000109300000藤岡佑介　　　　00       00606000000134      0000000000000000000000000000000000000000000000000000MIRZA                               0000000000DIBAJJ                              0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000010060000000000A HUGE DREAM                        00210004000000ロホー　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　550000000000000000パスキエ　　　　00       000050000003        0000000000000000000000000000000000000000000000000000MIRZA                               0000000000DIBAJJ                              0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000010070000000000DIBAJJ                              00210003000000ドゥロワ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　545000000000000000アムラン　　　　00       00001110584D        0000000000000000000000000000000000000000000000000000MIRZA                               0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　-000000000000000000000
SEB2013092620130915A80000010080000000000RISKIT FOR A BISKIT                 00210003000000ベル　　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　545000000000000000メンディ　　　　00       00004000000H        0000000000000000000000000000000000000000000000000000MIRZA                               0000000000DIBAJJ                              0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000010090000000000SARA LUCILLE                        00210003000000ヘッド　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　545000000000000000ジャルネ　　　　00       000090000004        0000000000000000000000000000000000000000000000000000MIRZA                               0000000000DIBAJJ                              0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000030010000000000FLINTSHIRE                          00110003000000ファーブ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000000000000ギュイヨ　　　　00       000040000001        0000000000000000000000000000000000000000002010105827キズナ　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000030020000000000PREEMPT                             00110003000000バリー　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000000000000テュリエ　　　　00       00010000000T        0000000000000000000000000000000000000000002010105827キズナ　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000030030000000000SHIKARPOUR                          00110003000000ドゥロワ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000000000000ルメール　　　　00       00005000000114      0000000000000000000000000000000000000000002010105827キズナ　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000030040000000000MAX DYNAMITE                        00110003000000ヴァンハ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000000000000デットー　　　　00       00007000000K        0000000000000000000000000000000000000000002010105827キズナ　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000030050000000000OCOVANGO                            00110003000000ファーブ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000000000000ペリエ　　　　　00       00003000000 34      0000000000000000000000000000000000000000002010105827キズナ　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000030060000000000VANCOUVERITE                        00110003000000ファーブ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000000000000バルザロ　　　　00       00009000000 12      0000000000000000000000000000000000000000002010105827キズナ　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000030070000000000SPIRITJIM                           00110003000000バリー　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000000000000スミヨン　　　　00       00006000000K        0000000000000000000000000000000000000000002010105827キズナ　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000030082010105827キズナ　　　　　　　　　　　　　　　00110503200429佐々木晶041002前田　晋二　　　　　　　　　　　　　　　　　　　　　　　　　　　水色，赤十字襷，赤袖水色三本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000066600000武豊　　　　　　00       00101002376         0000000000000000000000000000000000000000000000000000RULER OF THE WORLD                  0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000030090000000000RULER OF THE WORLD                  00110003000000オブライ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000000000000ムーア　　　　　00       00002000000H        0000000000000000000000000000000000000000002010105827キズナ　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000030100000000000TRIPLE THREAT                       00110003000000ファーブ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000000000000ブド　　　　　　00       00008000000K        0000000000000000000000000000000000000000002010105827キズナ　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000060010000000000MANDOUR                             00110004000000ドゥロワ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000000000000ルメール　　　　00       00009000000 34      0000000000000000000000000000000000000000002008102636オルフェーヴル　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000060020000000000VERY NICE NAME                      00110004000000ドゥミユ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000000000000ペリエ　　　　　00       000020000003        0000000000000000000000000000000000000000002008102636オルフェーヴル　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000060030000000000CAMELOT                             00110004000000オブライ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000000000000ムーア　　　　　00000    10000000000         0000000000000000000000000000000000000009992008102636オルフェーヴル　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　9999000000000000000000
SEB2013092620130915A80000060040000000000NOW WE CAN                          00110004000000クレメン000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000000000000テュリエ　　　　00       00007000000K        0000000000000000000000000000000000000000002008102636オルフェーヴル　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000060052009100374ステラウインド　　　　　　　　　　　00110404101103尾関知人948006前田　幸治　　　　　　　　　　　　　　　　　　　　　　　　　　　水色，赤十字襷，赤袖水色一本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000066600000武豊　　　　　　00       00505000000H        0000000000000000000000000000000000000000002008102636オルフェーヴル　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2013092620130915A80000060072008102636オルフェーヴル　　　　　　　　　　　00110105201071池江泰寿226800サンデーレーシング　　　　　　　　　　　　　　　　　　　　　　　黒，赤十字襷，袖黄縦縞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　580000000000000000スミヨン　　　　00       00101002414         0000000000000000000000000000000000000000000000000000VERY NICE NAME                      0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
