SEB2015033020150321B60000040010000000000CONTRIBUTER                         00110005000000オシェア000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　590000000000000000マクドナ　　　　00       00001002031         0000000000000000000000000000000000000000002011103748トーセンスターダム　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015041320150406B60000090130000000000DIAMOND DRILLE                      00210006000000ウォータ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　510000000000000000ユエット　　　　00       00015000000         0000000000000000000000000000000000000000000000000000KERMADEC                            0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015041320150406B60000090140000000000PORNICHET                           00110004000000ウォータ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　510000000000000000マカヴォ　　　　00       00005000000         0000000000000000000000000000000000000000000000000000KERMADEC                            0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015041320150406B60000090150000000000DESTINY'S KISS                      00310007000000プライド000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　510000000000000000ウィリア　　　　00       00018000000         0000000000000000000000000000000000000000000000000000KERMADEC                            0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015041320150406B60000090160000000000ARABIAN GOLD                        00210005000000ヴァンダ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　505000000000000000スコフィ　　　　00       00006000000         0000000000000000000000000000000000000000000000000000KERMADEC                            0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015041320150406B60000090170000000000LEEBAZ                              00310006000000ホークス000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　505000000000000000キング　　　　　00       00011000000         0000000000000000000000000000000000000000000000000000KERMADEC                            0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015041320150406B60000090180000000000RUDY                                00310005000000ページ　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　505000000000000000タラント　　　　00       00004000000         0000000000000000000000000000000000000000000000000000KERMADEC                            0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015041320150406B60000090190000000000SUAVITO                             00210005000000ブラッキ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　500000000000000000ブラウン　　　　00       00007000000         0000000000000000000000000000000000000000000000000000KERMADEC                            0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015041320150406B60000090200000000000PLUCKY BELLE                        00210007000000ムーディ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　500000000000000000オハラ　　　　　00       00017000000         0000000000000000000000000000000000000000000000000000KERMADEC                            0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015041320150406B60000090210000000000SWEYNESSE                           00110004000000オシェア000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　500000000000000000クリッパ　　　　00       00019000000         0000000000000000000000000000000000000000000000000000KERMADEC                            0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015041320150406B60000090220000000000KERMADEC                            00110004000000ウォーラ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　500000000000000000ボス　　　　　　00       00001001376         0000000000000000000000000000000000000000002008103244リアルインパクト　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015042320150411B60000090010000000000CONTRIBUTER                         00110005000000オシェア000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　590000000000000000　　　　　　　　00000    10000000000         0000000000000000000000000000000000000009990000000000CRITERION                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　9999000000000000000000
SEB2015042320150411B60000090020000000000CRITERION                           00110005000000ヘイズ　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　590000000000000000ウィリア　　　　00       00001002053         0000000000000000000000000000000000000000002006190010レッドカドー　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015042320150411B60000090030000000000HAPPY TRAILS                        00310008000000ベシャラ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　590000000000000000オリヴァ　　　　00       00007000000         0000000000000000000000000000000000000000000000000000CRITERION                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015042320150411B60000090042006190010レッドカドー　　　　　　　　　　　　00310109000000ダンロッ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　590000000000000000マカヴォ　　　　00       00002000000212      0000000000000000000000000000000000000000000000000000CRITERION                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015042320150411B60000090050000000000FIVEANDAHALFSTAR                    00310006000000カミング000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　590000000000000000シン　　　　　　00       00011000000         0000000000000000000000000000000000000000000000000000CRITERION                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015042320150411B60000090060000000000BEATEN UP                           00310007000000ウォーラ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　590000000000000000スコフィ　　　　00       00010000000         0000000000000000000000000000000000000000000000000000CRITERION                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015042320150411B60000090070000000000SPILLWAY                            00110005000000ヘイズ　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　590000000000000000ウォーカ　　　　00       00004000000         0000000000000000000000000000000000000000000000000000CRITERION                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015042320150411B60000090080000000000AOMEN                               00310007000000カミング000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　590000000000000000ボス　　　　　　00       00009000000         0000000000000000000000000000000000000000000000000000CRITERION                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015042320150411B60000090090000000000ADELAIDE                            00110004000000ウォーラ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　585000000000000000ムーア　　　　　00       00008000000         0000000000000000000000000000000000000000000000000000CRITERION                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015042320150411B60000090102011103975トゥザワールド　　　　　　　　　　　00110304201071池江泰寿486800キャロットファーム　　　　　　　　　　　　　　　　　　　　　　　緑，白二本輪，白袖赤一本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　585000000000000000パートン　　　　00       01212000000114      0000000000000000000000000000000000000000000000000000CRITERION                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015042320150411B60000090112011103748トーセンスターダム　　　　　　　　　00110404201071池江泰寿270006島川　隆哉　　　　　　　　　　　　　　　　　　　　　　　　　　　緑，青菱山形，青袖　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　585000000000000000ベリー　　　　　00       00505000000 34      0000000000000000000000000000000000000000000000000000CRITERION                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015042320150411B60000090120000000000ROYAL DESCENT                       00210006000000ウォーラ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000モレイラ　　　　00       00003000000         0000000000000000000000000000000000000000000000000000CRITERION                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015042320150411B60000090130000000000LUCIA VALENTINA                     00210005000000リース　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ボウマン　　　　00       00006000000         0000000000000000000000000000000000000000000000000000CRITERION                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015050720150426G00000080010000000000DESIGNS ON ROME                     00310005000000ムーア　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000モレイラ　　　　00       00004000000         0000000000000000000000000000000000000000000000000000BLAZING SPEED                       0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015050720150426G00000080020000000000MILITARY ATTACK                     00310007000000ファウン000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000プレブル　　　　00       00007000000         0000000000000000000000000000000000000000000000000000BLAZING SPEED                       0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015050720150426G00000080030000000000BLAZING SPEED                       00310006000000クルーズ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000カラン　　　　　00       00001002028         0000000000000000000000000000000000000000002011103854ステファノス　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　-004000000000000000000
SEB2015050720150426G00000080040000000000CRITERION                           00110005000000ヘイズ　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ウィリア　　　　00       00003000000         0000000000000000000000000000000000000000000000000000BLAZING SPEED                       0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015050720150426G00000080052006190010レッドカドー　　　　　　　　　　　　00310109000000ダンロッ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ボウマン　　　　00       00011000000         0000000000000000000000000000000000000000000000000000BLAZING SPEED                       0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015050720150426G00000080060000000000HELENE SUPER STAR                   00310005000000クルーズ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ホワイト　　　　00       00006000000         0000000000000000000000000000000000000000000000000000BLAZING SPEED                       0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015050720150426G00000080070000000000SMOKING SUN                         00110006000000バリー　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000パスキエ　　　　00       00010000000         0000000000000000000000000000000000000000000000000000BLAZING SPEED                       0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015050720150426G00000080080000000000CALIFORNIA MEMORY                   00310009000000クルーズ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ティータ　　　　00       00009000000         0000000000000000000000000000000000000000000000000000BLAZING SPEED                       0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015050720150426G00000080092011103854ステファノス　　　　　　　　　　　　00110304201055藤原英昭486800キャロットファーム　　　　　　　　　　　　　　　　　　　　　　　緑，白二本輪，白袖赤一本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000101400000福永祐一　　　　00473+003002020020322        0000000000000000000000000000000000000000000000000000BLAZING SPEED                       0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+004000000000000000000
SEB2015050720150426G00000080100000000000HELENE HAPPY STAR                   00310004000000ムーア　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ベリー　　　　　00       00008000000         0000000000000000000000000000000000000000000000000000BLAZING SPEED                       0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015050720150426G00000080110000000000SAME WORLD                          00310007000000ムーア　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000リョン　　　　　00       00012000000         0000000000000000000000000000000000000000000000000000BLAZING SPEED                       0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015050720150426G00000080120000000000PACKING LLAREGYB                    00310005000000シュッツ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ペリエ　　　　　00       00005000000         0000000000000000000000000000000000000000000000000000BLAZING SPEED                       0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015052820150517M00000100010000000000MILITARY ATTACK                     00310007000000ファウン000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000パートン　　　　00       00002002015         0000000000000000000000000000000000000000000000000000DAN EXCEL                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+000000000000000000000
SEB2015052820150517M00000100020000000000DAN EXCEL                           00310007000000ムーア　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ベリー　　　　　00       00001002015         0000000000000000000000000000000000000000000000000000MILITARY ATTACK                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　-000000000000000000000
SEB2015052820150517M00000100032011106350マイネルフロスト　　　　　　　　　　00110704101088高木登　546800サラブレッドクラブ・ラフィアン　　　　　　　　　　　　　　　　　赤，緑袖赤一本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000108500000松岡正海　　　　00496+01400404002023112      0000000000000000000000000000000000000000000000000000DAN EXCEL                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+008000000000000000000
SEB2015052820150517M00000100040000000000SMOKING SUN                         00110006000000バリー　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000パスキエ　　　　00       00006002026         0000000000000000000000000000000000000000000000000000DAN EXCEL                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+011000000000000000000
SEB2015052820150517M00000100050000000000JOHNNY GUITAR                       00310006000000ショー　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000モレイラ　　　　00       00009002032         0000000000000000000000000000000000000000000000000000DAN EXCEL                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+017000000000000000000
SEB2015052820150517M00000100060000000000QUECHUA                             00310005000000ショー　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ブラウン　　　　00       00003002020         0000000000000000000000000000000000000000000000000000DAN EXCEL                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+005000000000000000000
SEB2015052820150517M00000100070000000000STEPITUP                            00310006000000ラクソン000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ヌネス　　　　　00       00007002029         0000000000000000000000000000000000000000000000000000DAN EXCEL                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+014000000000000000000
SEB2015052820150517M00000100080000000000COOPTADO                            00310005000000ショー　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ヴォルス　　　　00       00010002036         0000000000000000000000000000000000000000000000000000DAN EXCEL                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+021000000000000000000
SEB2015052820150517M00000100090000000000FREE PORT LUX                       00110004000000ヘッド　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000バルザロ　　　　00       00005002024         0000000000000000000000000000000000000000000000000000DAN EXCEL                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+009000000000000000000
SEB2015052820150517M00000100100000000000SLEW OF LODE                        00310006000000ショー　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ジャグラ　　　　00       00011002065         0000000000000000000000000000000000000000000000000000DAN EXCEL                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+050000000000000000000
SEB2015052820150517M00000100110000000000WILD GEESE                          00310006000000バリッジ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ニューイ　　　　00       00008002030         0000000000000000000000000000000000000000000000000000DAN EXCEL                           0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　+015000000000000000000
SEB2015062220150607F00000090002011110078エスメラルディーナ　　　　　　　　　06210304101086斎藤誠　138007吉田　和美　　　　　　　　　　　　　　　　　　　　　　　　　　　赤，黄縦縞，袖緑二本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000藤井勘一　　　　00       00101001239         0000000000000000000000000000000000000000000000000000NEW YORK BLUE                       0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　-006000000000000000000
SEB2015062520150617A60000040010000000000CALIFORNIA CHROME                   00110004000000シャーマ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000　　　　　　　　00000    10000000000         0000000000000000000000000000000000000009990000000000FREE EAGLE                          0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　9999000000000000000000
SEB2015062520150617A60000040020000000000CANNOCK CHASE                       00110004000000スタウト000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ムーア　　　　　00       00007000000114      0000000000000000000000000000000000000000000000000000FREE EAGLE                          0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015062520150617A60000040030000000000CRITERION                           00110005000000ヘイズ　000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000スコフィ　　　　00       00005000000 12      0000000000000000000000000000000000000000000000000000FREE EAGLE                          0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015062520150617A60000040040000000000ECTOT                               00110004000000ルルーシ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000ブノワ　　　　　00       000090000008        0000000000000000000000000000000000000000000000000000FREE EAGLE                          0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015062520150617A60000040050000000000FREE EAGLE                          00110004000000ウェルド000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000スマレン　　　　00       00001002050         0000000000000000000000000000000000000000000000000000THE GREY GATSBY                     0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015062520150617A60000040060000000000GAILO CHOP                          00310004000000ドゥワト000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000オージュ　　　　00       00008000000A        0000000000000000000000000000000000000000000000000000FREE EAGLE                          0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015062520150617A60000040072009105961スピルバーグ　　　　　　　　　　　　00110306100386藤沢和雄124008山本　英俊　　　　　　　　　　　　　　　　　　　　　　　　　　　水色，袖白一本輪　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000スミヨン　　　　00       00606000000K        0000000000000000000000000000000000000000000000000000FREE EAGLE                          0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015062520150617A60000040080000000000THE CORSICAN                        00110004000000シムコッ000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000クローリ　　　　00       00004000000 12      0000000000000000000000000000000000000000000000000000FREE EAGLE                          0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015062520150617A60000040090000000000THE GREY GATSBY                     00110004000000ライアン000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000スペンサ　　　　00       00002000000H        0000000000000000000000000000000000000000000000000000FREE EAGLE                          0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015062520150617A60000040100000000000WESTERN HYMN                        00310004000000ゴスデン000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　570000000000000000デットー　　　　00       00003000000234      0000000000000000000000000000000000000000000000000000FREE EAGLE                          0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
SEB2015062920150620A60000020010000000000FIRE FIGHTING                       00310004000000ジョンス000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000マルレナ　　　　00       00003000000A        0000000000000000000000000000000000000000000000000000MAHSOOB                             0000000000　　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　0000000000000000000000
